text,main_category,clean_text,image_name
"Sassoon Cotton Bath Towel Sassoon Cotton Bath Towel (Red)
                         Price: Rs. 1,299
				
			Ferrari Printed Towel 75x150cm-Design No.472
Ferrari Printed Towel 75x150cm-Design No.472",Home Furnishing,cotton bath towel cotton bath towel red price printed towel design printed towel design,b6c4cb6a29dcbaf7fa958f04c8215547.jpg
Mandhania Cotton Bath Towel Buy Mandhania Cotton Bath Towel at Rs. 280 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,cotton bath towel cotton bath towel product,a6c820b76bc29bbe2d85eecad3de03f8.jpg
"Shagun Gold Tea Tree Essential Aroma Therapy Oil Shagun Gold Tea Tree Essential Aroma Therapy Oil (15 ml)
                         Price: Rs. 269
				
			Tea Tree Oil Is Derived From The Leaves Of The Tea Tree. The Tea Tree Was Named By Eighteenth Century Sailors, Who Made Tea That Smelled Like Nutmeg From The Leaves Of The Tree Growing On The Swampy Southeast Australian Coast. Do Not Confuse The Tea Tree With The Unrelated Common Tea Plant That Is Used To Make Black And Green Teas.
Tea Tree Oil Is Derived From The Leaves Of The Tea Tree. The Tea Tree Was Named By Eighteenth Century Sailors, Who Made Tea That Smelled Like Nutmeg From The Leaves Of The Tree Growing On The Swampy Southeast Australian Coast. Do Not Confuse The Tea Tree With The Unrelated Common Tea Plant That Is Used To Make Black And Green Teas.",Baby Care,gold tea tree essential aroma therapy oil gold tea tree essential aroma therapy oil price tea tree oil derived leaf tea tree tea tree eighteenth century sailor made tea smelled like nutmeg leaf tree growing swampy southeast australian coast confuse tea tree unrelated common tea plant used make black green tea tea tree oil derived leaf tea tree tea tree eighteenth century sailor made tea smelled like nutmeg leaf tree growing swampy southeast australian coast confuse tea tree unrelated common tea plant used make black green tea,7bbcbd91b8865a9f7b254760e5e2e10a.jpg
Amber Cotton Set of Towels Buy Amber Cotton Set of Towels at Rs. 239 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,amber cotton set towel amber cotton set towel product,d395b2f3d13ff8897f403c6141e0e39a.jpg
Bagru Crafts Cotton Set of Towels Buy Bagru Crafts Cotton Set of Towels at Rs. 490 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,craft cotton set towel craft cotton set towel product,a30aa3b765b613c158fd3a295ed934fa.jpg
Jaipur Raga Floral Double Quilts & Comforters Red Buy Jaipur Raga Floral Double Quilts & Comforters Red at Rs. 2199 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,raga floral double quilt comforter red raga floral double quilt comforter red product,ee27bc4719ae58c5cb3f1dede61fcf54.jpg
"SSCP Pine Oil SSCP Pine Oil (30 ml)
                         Price: Rs. 319
				
			Pine oil is most useful to relieve mental, physical and sexual fatigue, while having a cleansing and invigorating effect on an area and is great for vapor therapy in a sick room as it promotes healing. It can be used for cuts and sores, scabies and lice and for excessive perspiration, while its warming properties help with rheumatism, arthritis, gout, muscular aches and pains and it can stimulate circulation. Furthermore it can help in cases of bronchitis, asthma, catarrh, coughs, laryngitis, colds and flu. It eases breathlessness and sinusitis.
Pine oil is most useful to relieve mental, physical and sexual fatigue, while having a cleansing and invigorating effect on an area and is great for vapor therapy in a sick room as it promotes healing. It can be used for cuts and sores, scabies and lice and for excessive perspiration, while its warming properties help with rheumatism, arthritis, gout, muscular aches and pains and it can stimulate circulation. Furthermore it can help in cases of bronchitis, asthma, catarrh, coughs, laryngitis, colds and flu. It eases breathlessness and sinusitis.",Beauty and Personal Care,pine oil pine oil price pine oil useful relieve mental physical sexual fatigue cleansing invigorating effect area great vapor therapy sick room healing used cut sore scabies louse excessive perspiration warming property help rheumatism arthritis gout muscular ache pain stimulate circulation furthermore help case bronchitis asthma catarrh cough laryngitis cold flu breathlessness sinusitis pine oil useful relieve mental physical sexual fatigue cleansing invigorating effect area great vapor therapy sick room healing used cut sore scabies louse excessive perspiration warming property help rheumatism arthritis gout muscular ache pain stimulate circulation furthermore help case bronchitis asthma catarrh cough laryngitis cold flu breathlessness sinusitis,456ec612b30d4b091639843cdb66bf54.jpg
"Trident Cotton Face Towel Trident Cotton Face Towel (1 Hand Towel, 3 Face Towel, Yellow)
                         Price: Rs. 583
				
			The right kind of towels are hard to come by. If its good quality, it might not be skin friendly. If its durable, its might not dry too well. An ideal towel would be soft to the skin, will last long and leave no colour. Its traumatic to see the colour dra
The right kind of towels are hard to come by. If its good quality, it might not be skin friendly. If its durable, its might not dry too well. An ideal towel would be soft to the skin, will last long and leave no colour. Its traumatic to see the colour dra",Home Furnishing,trident cotton face towel trident cotton face towel hand towel face towel yellow price right kind towel hard come good quality might skin friendly durable might dry well ideal towel would soft skin last long leave colour traumatic see colour right kind towel hard come good quality might skin friendly durable might dry well ideal towel would soft skin last long leave colour traumatic see colour,f0bc8dff0e2ef0b75f1c78b4f67bcd63.jpg
Intex Kids Inflatable Air Chair Buy Intex Kids Inflatable Air Chair for Rs.429 online. Intex Kids Inflatable Air Chair at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Baby Care,kid inflatable air chair kid inflatable air chair kid inflatable air chair best price product,b454f9f449c9dff58b90113ba984ea98.jpg
IWS Cotton Bath Towel Buy IWS Cotton Bath Towel at Rs. 299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,cotton bath towel cotton bath towel product,72db37ec42ee76d79cf395221e0f4cce.jpg
"LukLuck Cotton Bath Towel LukLuck Cotton Bath Towel (Bath Towel, Multicolor)
                         Price: Rs. 599
				
			Made From Fine Quality Material. These Towels Are Soft And Skin-Friendly. The Towels Are Super-Absorbent & Also They Dry Quickly
Made From Fine Quality Material. These Towels Are Soft And Skin-Friendly. The Towels Are Super-Absorbent & Also They Dry Quickly",Home Furnishing,cotton bath towel cotton bath towel bath towel multicolor price made fine quality material towel soft skin friendly towel super absorbent also dry quickly made fine quality material towel soft skin friendly towel super absorbent also dry quickly,463492671c5c19316a0fb9fe1c53da48.jpg
MB Cotton Set of Towels Buy MB Cotton Set of Towels at Rs. 1195 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,cotton set towel cotton set towel product,6858fd9265d348803b18667fe43cd054.jpg
"Durga Home Trendz Cotton Hand Towel Durga Home Trendz Cotton Hand Towel (Hand Towel, Yellow)
                         Price: Rs. 250
				
			100% cotton yellow hand towel 
easy to use and very soft
100% cotton yellow hand towel 
easy to use and very soft",Home Furnishing,home cotton hand towel home cotton hand towel hand towel yellow price cotton yellow hand towel easy use soft cotton yellow hand towel easy use soft,526cb1e7675adb39a1ea68f1f2a3fd59.jpg
"Right Abstract Cushions Cover Right Abstract Cushions Cover (40 cm*40 cm, Black, White)
                         Price: Rs. 649
				
			Digital Printed. Satin cushion cover from Right Interiors.
Digital Printed. Satin cushion cover from Right Interiors.",Home Furnishing,right abstract cushion cover right abstract cushion cover black white price digital printed satin cushion cover right interior digital printed satin cushion cover right interior,3ddd2f062730c2aea8bb8843d5a96125.jpg
"Just Linen Cotton Bath Towel Just Linen Cotton Bath Towel (2 Terry Bath Towels, Lilac and Orange)
                         Price: Rs. 1,052
				
			Plain and Simple does the trick! This Classic Super Soft and Very Heavy Bath Towel has terry loop threads all over with thick ribbed horizontal lines on either end. This towel has a short loop and is therefore very absorbent and quick drying. Ideal for daily home usage for Kids. These towels are a perfect addition to your exclusive Kids Bath Linen Collection.
Plain and Simple does the trick! This Classic Super Soft and Very Heavy Bath Towel has terry loop threads all over with thick ribbed horizontal lines on either end. This towel has a short loop and is therefore very absorbent and quick drying. Ideal for daily home usage for Kids. These towels are a perfect addition to your exclusive Kids Bath Linen Collection.",Home Furnishing,linen cotton bath towel linen cotton bath towel terry bath towel lilac orange price plain simple trick classic super soft heavy bath towel terry loop thread thick ribbed horizontal line either end towel short loop therefore absorbent quick drying ideal daily home usage kid towel perfect addition exclusive kid bath linen collection plain simple trick classic super soft heavy bath towel terry loop thread thick ribbed horizontal line either end towel short loop therefore absorbent quick drying ideal daily home usage kid towel perfect addition exclusive kid bath linen collection,597a9549a3e397d52dca62ee47b1f60a.jpg
"Rustic India Geometric Cushions Cover Rustic India Geometric Cushions Cover (Pack of 5, 40 cm, Black)
                         Price: Rs. 799
				
			Let's your guest appreciate your fine taste in home décor as you bring home this 5 pieces cushion covers from Rustic India. Black in color, these cushion covers features an eye catchy geometric print that is hard to notice. The velvet fabric makes it look feathery.
Let's your guest appreciate your fine taste in home décor as you bring home this 5 pieces cushion covers from Rustic India. Black in color, these cushion covers features an eye catchy geometric print that is hard to notice. The velvet fabric makes it look feathery.",Home Furnishing,rustic india geometric cushion cover rustic india geometric cushion cover pack black price let guest appreciate fine taste home bring home piece cushion cover rustic india black color cushion cover feature eye catchy geometric print hard notice velvet fabric make look feathery let guest appreciate fine taste home bring home piece cushion cover rustic india black color cushion cover feature eye catchy geometric print hard notice velvet fabric make look feathery,2eb07dc77e2fc7e3668fd7ed9b864039.jpg
